customer_id,age,income,employment_status,credit_score,debt_to_income,country,customer_risk
C00356,27,66400.7297407679,employed,715.08928314569,0.08559101635720004,IT,low
C00357,71,44629.99997342246,self-employed,629.3955644727714,0.0775912271214747,IT,medium
C00358,24,30532.11408540608,employed,729.8122651112261,0.16414380901496206,IT,low
C00359,63,49980.24232461002,self-employed,745.3259979747897,0.3622881528668329,NL,medium
C00360,68,75688.39600433536,employed,770.9182901840112,0.2575058581493703,FR,low
C00361,71,9000.0,employed,810.8223143510254,0.3577977023022332,IE,medium
C00362,32,20570.587512030146,self-employed,593.9538766299261,0.27290261945069894,ES,medium
C00363,71,32619.38472019938,employed,666.1396531652659,0.3297753598536092,ES,low
C00364,25,82684.7562011269,employed,665.9247711227301,0.16381039851672205,DE,low
C00365,49,57934.326641305226,employed,656.9579673803344,0.1590971740559935,ES,medium
C00366,46,68113.66204968576,self-employed,611.7604405919689,0.24792760499450683,ES,low
C00367,37,28056.620698349157,student,543.1839157350521,0.35472585666448675,FR,medium
C00368,20,28489.74661931895,employed,672.5997145743784,0.14294270803011364,IT,high
C00369,64,61404.08805117692,employed,601.9948359170712,0.19976692916034025,DE,medium
C00370,38,53223.76094964438,unemployed,672.0514654213052,0.18312503911774555,IT,low
C00371,58,63523.51519614666,employed,599.888429580694,0.6704811785211917,IE,medium
C00372,43,48058.909190502505,employed,574.828015640764,0.29649911996438905,ES,high
C00373,41,57841.01825554717,employed,684.2124655509056,0.27937482607999203,DE,low
C00374,71,55320.500783007294,employed,677.3755651981327,0.18231005297799044,ES,low
C00375,24,68333.11517078344,student,712.5011216483165,0.02,ES,low
C00376,62,68947.17392083388,self-employed,844.2408288462452,0.42229158168343406,ES,medium
C00377,63,17982.688117772836,self-employed,687.7377415592895,0.10294102392550704,FR,low
C00378,41,9000.0,employed,704.7767048992587,0.21579712526079092,ES,low
C00379,34,73036.65335068165,employed,576.6399710328793,0.09972759921279084,FR,low
C00380,19,76942.22695850067,employed,559.4735898760173,0.44092414466179003,ES,medium
C00381,74,30566.916590219913,employed,794.7920146354134,0.38079161972059666,ES,low
C00382,74,12943.456462541799,employed,589.2746580454691,0.0757012851655391,ES,medium
C00383,33,54079.73124115122,employed,579.3965861395714,0.13922644718992316,IT,medium
C00384,20,71547.60275336112,employed,661.7938884602427,0.26917608589373265,IE,high
C00385,26,89749.4849711206,employed,657.6042221030541,0.025048387513406392,IT,medium
C00386,22,62842.24901413047,self-employed,590.9944664716501,0.034876617041353974,IT,low
C00387,68,44193.94937170041,employed,639.9921960655258,0.18895555975123868,IE,medium
C00388,71,33244.256946717884,employed,765.8088088473086,0.4145776311834658,FR,low
C00389,28,52240.477125083744,self-employed,598.9085240757926,0.17559324928703646,FR,high
C00390,63,45715.441218409615,self-employed,550.7188562819739,0.42840310762927175,ES,low
C00391,29,30683.573979694862,self-employed,742.292676913783,0.2850071706558832,NL,medium
C00392,40,95023.86866812903,employed,705.368346778919,0.19878955966261178,IT,medium
C00393,54,89488.53644351475,self-employed,614.1174731068097,0.4034634758422071,DE,low
C00394,61,75857.02235466399,employed,535.2623046775927,0.13379212906762764,DE,medium
C00395,70,32662.14164600832,employed,603.9408847720379,0.36220139823622566,IT,low
C00396,21,69955.40581024285,employed,660.5142361783597,0.47885573695677963,IT,low
C00397,30,65432.15459945594,employed,760.5851113704732,0.1863335686643873,FR,low
C00398,35,61293.458108285115,employed,580.0002780606882,0.06048861263941825,FR,low
C00399,37,78242.97060791933,employed,658.0693697160592,0.02,ES,medium
C00400,77,65342.794000086826,self-employed,720.3618621113817,0.16923753960404694,NL,high
C00401,64,67540.29896239104,employed,469.7360781100025,0.19515478221982324,FR,low
C00402,37,65375.03195081641,employed,749.7704657709897,0.24265414995121964,ES,low
C00403,76,59156.619568044225,employed,568.0390530790721,0.2867331952501676,IT,medium
C00404,48,14544.16627600215,employed,692.2236304634687,0.23258492702166206,IT,medium
C00405,48,53756.0426256217,employed,685.228018268081,0.1470923899054635,IT,low
C00406,44,40319.968864168375,employed,753.9360841000353,0.11413683037812457,ES,high
C00407,27,25123.33988955957,employed,710.1757992332703,0.0869294727455902,IE,low
C00408,74,87318.1490053173,self-employed,470.06217967814155,0.3041786521571544,FR,medium
C00409,19,88308.90215859978,unemployed,600.6481017332087,0.39338010452013794,DE,low
C00410,29,80543.63260620786,employed,676.332820606969,0.1163212310458465,DE,medium
C00411,32,57359.48175397336,employed,649.0116493381774,0.3642962308771805,IE,low
C00412,35,80363.1275400058,student,704.1640798400551,0.19265169927085982,ES,low
C00413,26,52253.116792638335,unemployed,729.7280575649158,0.31807289860637666,FR,medium
C00414,20,56258.742814853365,employed,714.8930423872337,0.45543146407588,IE,low
C00415,58,29037.10122029836,student,647.4294547105338,0.25615778004207596,FR,low
C00416,76,60336.81739447564,student,513.6003650881206,0.1026426448766528,ES,medium
C00417,26,53268.10449691276,self-employed,627.650537593905,0.08796021187340113,FR,medium
C00418,36,24644.305546476247,employed,699.1421881473943,0.2574134429645131,DE,low
C00419,48,50924.860651851464,employed,575.5833252908608,0.13111073421375877,FR,low
C00420,73,50325.67915900702,employed,716.7645278699692,0.43190103967357774,FR,high
C00421,59,,employed,739.4882503759189,0.17571475429600217,ES,low
C00422,64,70778.4798987816,employed,675.4030920562591,0.27987500943738897,DE,low
C00423,53,52240.35422092079,employed,413.77005096238355,0.3022363196854368,FR,low
C00424,43,57224.53350582274,employed,560.1967542576322,0.5617288048386762,ES,low
C00425,30,52928.45994018816,employed,819.6675110015988,0.16554372379971094,NL,high
C00426,69,47738.8063192935,self-employed,620.183900971673,0.2743296959247662,ES,low
C00427,66,29269.028854845976,employed,502.3002557034223,0.31067154783651013,ES,low
C00428,20,48827.910570254484,employed,766.2902858414424,0.21404157551413053,IE,low
C00429,61,36331.93661029722,self-employed,666.0951585065811,0.18482410301626048,IE,low
C00430,23,25743.373682613925,student,755.6051200945335,0.12262974441547121,FR,low
C00431,62,62735.65810549823,unemployed,687.710611367988,0.36303726996707664,IT,high
C00432,67,60216.55785859794,student,702.6018491693978,0.37753301475403755,ES,medium
C00433,26,14479.14226127036,student,694.7667583125904,0.33724384051356376,ES,low
C00434,44,49423.622612602325,employed,722.1940415775221,0.52824616582255,IT,low
C00435,26,72909.7291038984,employed,850.0,0.3079822946515624,DE,low
C00436,52,74243.69851682274,employed,744.6225195486534,0.12414351160268877,NL,low
C00437,73,73542.57370059002,employed,535.4121759366661,0.23015350565311776,IT,medium
C00438,23,52817.17734493066,unemployed,701.62624425287,0.09389052551543672,IE,low
C00439,42,34254.048112647826,employed,758.6014229844639,0.1785207494752848,DE,medium
C00440,76,29242.324625480727,employed,763.6214661359639,0.47448590872418334,NL,high
C00441,36,59236.70299975751,employed,630.0183913891539,0.3473251940946938,FR,low
C00442,26,59964.88072166842,employed,760.5254445054264,0.12668631492718235,FR,high
C00443,47,79033.95334370638,employed,741.0748767631989,0.5893797475930117,DE,low
C00444,48,,employed,850.0,0.10298278617735913,ES,low
C00445,58,49223.19821284538,unemployed,603.4998576276221,0.2715951364509071,IT,medium
C00446,37,25871.67654392174,employed,623.3931527351651,0.40448936820992565,ES,low
C00447,75,45298.761462771145,self-employed,639.8982380262838,0.4140728232933052,NL,low
C00448,49,56561.85509102102,self-employed,624.8017836968204,0.11141045783189799,IT,medium
C00449,35,47756.25184682252,employed,592.0182985193845,0.13335609144234878,ES,low
C00450,75,39864.22373036922,employed,438.4606085347531,0.1762779424896809,IE,medium
C00451,73,57310.58111436787,self-employed,629.354643154703,0.19485871197765628,NL,low
C00452,48,41416.88743037718,employed,695.2873608953921,0.3976145361270953,FR,medium
C00453,20,38810.61224176714,student,624.5558086685153,0.16061623648144266,NL,low
C00454,54,58540.50952037223,employed,823.701257049387,0.2257902060586528,ES,low
C00455,51,43558.1558172867,self-employed,666.0968166427008,0.1367534596470465,NL,low
C00456,27,57126.19216854539,self-employed,770.8643825250991,0.3098556689231694,IT,medium
C00457,56,57737.28447989457,employed,686.4364738438574,0.21683665324315435,DE,low
C00458,68,28071.990977076934,employed,732.7653994112471,0.2240837993864897,ES,medium
C00459,25,41893.93639882634,unemployed,687.8978074225521,0.5044970957580462,NL,low
C00460,61,82193.31573824571,employed,777.2403398160922,0.054741971850149625,FR,low
C00461,27,27596.33023257997,employed,669.5870267108569,0.12267420293551737,ES,low
C00462,63,9000.0,employed,705.6818980632804,0.2902441799137601,IT,low
C00463,43,12901.25178190726,employed,695.0393005593036,0.15795347551599337,ES,high
C00464,19,52611.30887811005,self-employed,641.3605924335599,0.21139821362749353,DE,low
C00465,76,52649.26283868668,self-employed,698.2085501518235,0.31861174524580754,DE,medium
C00466,28,49530.17203607246,employed,848.2196721882099,0.38059504017913837,NL,low
C00467,54,77497.98640749854,self-employed,642.8274507481738,0.2074753247977136,IT,low
C00468,29,9000.0,employed,699.3961212139664,0.34645487241221146,FR,medium
C00469,74,60314.6113630473,employed,768.1378739712943,0.16783267265972754,FR,high
C00470,62,84790.20223787504,employed,758.5007690374309,0.24099360721481694,IE,medium
C00471,66,28316.603937274005,unemployed,665.960746252988,0.26491143684611607,DE,low
C00472,44,44024.063252412205,employed,469.56212635749637,0.304886231558864,DE,medium
C00473,46,36189.26973819896,employed,707.3696311291742,0.2401638015533755,DE,medium
C00474,56,33218.73303237189,employed,483.00311079290964,0.042872781189992444,IE,low
C00475,65,45148.49789451616,self-employed,785.534852937181,0.34704629145445504,NL,medium
C00476,68,81977.1909573746,employed,678.8968574378474,0.6213720272764481,DE,low
C00477,20,90585.12018523793,employed,746.9732696295031,0.3748589144722276,FR,medium
C00478,58,44945.276274156895,self-employed,591.0268866691538,0.1149217731680973,IE,high
C00479,25,92006.26449535387,employed,537.6943871893956,0.4448627377860517,IT,high
C00480,35,52747.10601667712,employed,686.3818594995757,0.35093602305439703,FR,medium
C00481,67,88827.51156072269,employed,662.2445179235964,0.4099206742474643,FR,medium
C00482,33,50040.728357276676,employed,624.6936522551124,0.18815803492525826,DE,medium
C00483,66,54752.21434696903,employed,671.9422250200867,0.49195386768757504,IT,low
C00484,46,59674.96392549953,student,850.0,0.2925685830040556,DE,low
C00485,32,118755.92726671824,employed,733.4310948842627,0.3418337267572866,FR,low
C00486,38,69876.99707174057,self-employed,751.0588856807922,0.13517761473478684,NL,low
C00487,50,37147.44487101927,unemployed,734.2028251073751,0.21208934077549263,ES,high
C00488,64,72348.95527579302,employed,786.3158957958798,0.4961227992191065,ES,medium
C00489,54,44401.51672122883,employed,649.4141228221389,0.4839237894687616,IT,low
C00490,74,41715.24615907461,unemployed,496.50957277062594,0.32109295758624345,FR,low
C00491,70,71080.62855773434,employed,649.5359370935072,0.2685878517373169,NL,medium
C00492,63,52652.79734319421,self-employed,731.5623282197132,0.02,NL,low
C00493,54,57850.094204747926,self-employed,585.476367600564,0.15030680040226976,DE,medium
C00494,36,52293.68965917114,employed,650.5379920598749,0.22664194968848456,IT,high
C00495,43,59068.24565871413,employed,608.2748810738103,0.17446155129813212,ES,low
C00496,26,60924.28384615913,employed,788.1663986511367,0.20454174537998218,NL,low
C00497,41,11323.694413186277,employed,726.4554752633383,0.1876962818006335,IE,low
C00498,73,65998.0260408002,employed,718.4263308928047,0.0687230987910806,FR,low
C00499,44,31377.592183563687,employed,715.9713076759197,0.5263025428924121,IE,low
C00500,25,21711.718153252365,self-employed,661.9455612907255,0.24572444530594767,IT,low
C00501,57,50773.36387896767,student,681.1996151672553,0.1782350863526159,FR,low
C00502,75,53763.60106960354,self-employed,567.81486439635,0.2274303751459099,IT,low
C00503,70,37436.370543982106,employed,485.71175774245347,0.19610220563262162,IT,low
C00504,35,69451.66901102746,employed,677.3066526882919,0.1046642702331502,NL,medium
C00505,45,23814.321506210956,employed,691.5672010143159,0.09686213923407382,NL,low
C00506,50,43454.18127577626,employed,764.1596946108809,0.10538159659345976,IE,medium
C00507,33,39717.64316640698,unemployed,793.8495369187542,0.1968727036261467,DE,low
C00508,34,51021.66732287387,employed,793.7398757699136,0.2551218173123014,DE,low
C00509,32,57856.14997759202,employed,583.162065349902,0.24905096559440196,ES,low
C00510,77,30834.248057905563,student,636.1142671341189,0.18789936286253417,IE,medium
C00511,63,67209.93622658079,employed,704.3874122622731,0.16299643305688508,ES,low
C00512,68,53323.0497350287,employed,850.0,0.1815420763745116,DE,low
C00513,67,12269.128680449881,employed,786.3681347045411,0.2058654652164722,ES,low
C00514,75,10869.57975166235,employed,756.7905672838672,0.16582636068458648,FR,high
C00515,25,51741.29484848447,self-employed,633.2013876449582,0.20871848211805974,IT,low
C00516,71,47359.68632648657,employed,592.5776302452798,0.3778788146077316,ES,low
C00517,22,49828.1776149327,student,729.6904464374256,0.2762064900778437,NL,medium
C00518,47,,student,574.7457763327825,0.32039033009360784,ES,low
C00519,54,56736.7566297138,student,645.4482192196152,0.16435940167427435,IT,low
C00520,40,71900.6418068143,employed,655.5882081818423,0.32243776304611055,IT,medium
C00521,27,28666.797080731278,employed,795.6187913080703,0.4305808084876598,NL,low
C00522,30,27388.59654908331,student,635.9148211573064,0.5751928235733367,ES,low
C00523,67,29040.198984364968,employed,464.9815296370455,0.28909615805877625,DE,low
C00524,37,58067.25001054285,employed,706.3644611083224,0.1641328477194856,NL,low
C00525,37,78143.89495157535,self-employed,607.680208045478,0.3176284235044993,NL,high
C00526,73,42941.87179697028,employed,668.4957440038952,0.27469898538177784,ES,medium
C00527,27,9000.0,self-employed,657.8902145309459,0.6203086550606471,IE,medium
C00528,73,16216.149885182116,unemployed,642.556272342943,0.3323747195095096,IE,low
C00529,73,34506.22882128376,self-employed,729.8079277063457,0.13252763715302218,NL,medium
C00530,54,40287.69336260049,employed,539.305079975078,0.5000030604627689,ES,medium
C00531,28,43423.83882765075,student,622.6048335537424,0.3659502863932976,DE,low
C00532,28,52810.20358259926,employed,721.0911088756253,0.02,NL,medium
C00533,35,45453.32705272861,self-employed,614.6450484217618,0.3354744475043703,IT,low
C00534,53,74036.13182141155,self-employed,533.0778498398623,0.33031381585235736,IT,medium
C00535,28,37803.63658069126,self-employed,719.8215381470524,0.6239655244230451,IE,low
C00536,45,33891.322851013596,employed,757.0937596962062,0.11762630559396736,NL,low
C00537,25,62056.386308929694,employed,661.3103929732735,0.2357146813164583,IE,medium
C00538,50,19751.516531551493,employed,504.21066092549836,0.1851920181699727,IE,medium
C00539,20,60183.52581172004,employed,722.8895192293029,0.0911321948874637,ES,low
C00540,60,54153.616858251604,employed,528.8891937235855,0.2023367863134167,DE,low
C00541,22,48903.70771171848,employed,690.3215407015496,0.40014393296211376,NL,medium
C00542,30,85353.79825013451,employed,592.2279663711429,0.26601422774319683,IT,low
C00543,29,38933.643648810925,self-employed,569.8931785671089,0.5658419308338393,ES,low
C00544,68,95266.26158100564,student,628.7633785994655,0.07474248397176596,IE,medium
C00545,22,47265.93956620991,employed,649.9696003729647,0.4604727031371853,IT,low
C00546,44,25182.65465562521,self-employed,612.1749234683112,0.5351737150051544,DE,low
C00547,53,53468.31120089133,self-employed,713.2736688136423,0.18242412540359873,IE,low
C00548,49,29398.850793305868,employed,628.4223109663757,0.5044997497281896,NL,high
C00549,59,36213.127195916495,employed,745.3756514770894,0.22164828246358637,IT,low
C00550,66,60337.699300325316,self-employed,688.0561995827653,0.34114922866156805,ES,medium
C00551,42,63667.22386165262,unemployed,607.8003090591027,0.44118761959827923,NL,high
C00552,67,38934.47829466058,self-employed,593.9929295257525,0.3286965931271807,DE,medium
C00553,37,72735.50804597442,student,529.90530347811,0.10276938562892318,DE,low
C00554,77,76307.66291844382,unemployed,688.8401205850795,0.18167874875788625,ES,low
C00555,48,82162.33688782911,employed,635.9238211253886,0.2488646472666811,ES,low
C00556,62,63117.68154964017,employed,470.4799666987918,0.4734367386299573,ES,medium
C00557,70,80632.00295379967,employed,621.0713804329092,0.12003896674403798,DE,high
C00558,65,12503.233012544784,unemployed,591.115209601094,0.43078717662242044,ES,medium
C00559,69,45323.962478802285,employed,794.2055625579942,0.619864113088108,DE,low
C00560,50,33792.88961720805,employed,525.3721538247486,0.24420702331869165,DE,low
C00561,21,54503.74308367523,student,546.8092344218076,0.025968972464722222,NL,medium
C00562,48,39999.56639686852,employed,756.0175107346674,0.4792134955956467,ES,low
C00563,29,48510.68531905562,self-employed,776.254578912045,0.19318313586728317,ES,medium
C00564,71,91525.67248428504,employed,603.9113990244974,0.18579326123377973,IE,low
C00565,32,48435.88427517206,unemployed,613.1689625296693,0.582507268366814,IE,medium
C00566,32,60689.63866099449,student,715.5313025173716,0.10544047447426046,NL,medium
C00567,33,47122.34407159106,employed,474.1778166504846,0.05547369835305559,IT,low
C00568,56,53589.979047093504,self-employed,512.3821178705443,0.21184161839750804,DE,low
C00569,52,52126.3502891575,employed,641.9798611302416,0.7058741662177267,IE,medium
C00570,74,61414.80538543635,employed,792.0910264225884,0.14907365900666325,NL,low
C00571,43,76471.45824649071,employed,629.2701327703273,0.3524407834932568,IT,low
C00572,35,86595.2739496699,self-employed,673.2768169222827,0.24016991163349485,IE,low
C00573,21,58502.0217200925,employed,757.9707203502489,0.31020906258383846,IT,low
C00574,19,64380.48460674765,employed,837.764548128808,0.19958397888303894,IE,medium
C00575,41,27831.845307103096,self-employed,617.6984252018384,0.1723657015398658,DE,low
C00576,73,50154.588409271964,employed,663.6193886538591,0.32744150697451474,FR,low
C00577,49,71746.07876255536,employed,814.408528150113,0.13908528425608901,ES,high
C00578,71,70185.34140676021,employed,540.1796594343028,0.44223166962767124,ES,low
C00579,24,56443.80438869605,employed,749.2616477854134,0.139479710288732,DE,low
C00580,24,70614.27315092701,student,581.4981263463768,0.6643063071318661,IT,medium
C00581,68,62306.1008888702,employed,673.4027341024589,0.34257076997908076,DE,medium
C00582,25,77206.43142344576,employed,645.1052381131775,0.4615830320234578,IE,medium
C00583,22,58076.54229609933,unemployed,586.4430487424992,0.3020311997960343,DE,medium
C00584,42,44530.335373008274,employed,584.3856419320215,0.22516986838495195,NL,low
C00585,73,59052.66639559349,self-employed,687.6659778688079,0.1926593001326281,IT,low
C00586,59,9000.0,employed,746.63422490934,0.333637735875275,ES,high
C00587,24,,student,654.3616313385428,0.24137345819715803,IT,medium
C00588,68,9000.0,self-employed,670.7492790161238,0.47317499385187806,IT,low
C00589,68,15807.268444486224,student,711.8362734358659,0.44287200746066013,IE,low
C00590,66,61487.14061976067,employed,585.3272606129373,0.42435112545662285,NL,low
C00591,72,62028.116082602704,employed,725.6547856898596,0.43287320720171396,IE,low
C00592,33,27588.99561706146,self-employed,732.1861339588993,0.3733840509559254,ES,high
C00593,76,37045.857120542285,employed,850.0,0.23438773679244304,IE,medium
C00594,37,80781.36076089677,employed,634.1594563741143,0.17246748364769762,IT,low
C00595,66,41835.367236973805,employed,627.4372922632135,0.19218159603195295,DE,low
C00596,53,99101.32656046268,unemployed,728.0552014690471,0.37250850295977445,ES,low
C00597,64,51959.68308329673,self-employed,732.1665418507953,0.12344336044592882,IE,low
C00598,56,60568.7597145066,employed,621.1228534231096,0.3774488270843848,DE,medium
C00599,56,85954.36236847076,self-employed,631.940660491736,0.09660470876942363,IE,low
C00600,55,54751.56944006181,employed,709.3727287338793,0.3665240577325251,DE,low
C00601,64,30950.776405493176,employed,597.1380922597577,0.29799693887281503,IE,medium
C00602,62,49695.72351441991,employed,631.3362129827688,0.15526296058339314,IT,high
C00603,26,51252.17454000809,employed,672.3466069242116,0.0976917507907248,DE,low
C00604,67,23340.425303767126,employed,746.6669721554251,0.5604293939798456,IT,low
C00605,50,46627.52650184271,student,615.4229134732776,0.306303160511311,DE,low
C00606,38,36413.96602605383,self-employed,513.9244741134848,0.14183456428298136,ES,low
C00607,49,,employed,507.83900766350666,0.5568573992606237,IE,low
C00608,76,52726.849357890365,employed,561.728128530097,0.4656505933940116,FR,medium
C00609,69,46061.289267901026,employed,557.3202471076052,0.39462650954639794,FR,low
C00610,68,49770.1794569259,unemployed,652.3219177931675,0.11682638158458862,NL,low
C00611,46,56685.56238652949,student,567.5118274049964,0.16689825270676334,NL,medium
C00612,65,64953.09819348538,unemployed,607.3740932946613,0.032572037986245736,DE,low
C00613,41,31006.043197942992,employed,601.5249574314719,0.1315274512166573,NL,medium
C00614,59,30126.65971495329,employed,628.8783554104646,0.23634566616117939,FR,medium
C00615,56,75198.26352345313,employed,773.445355184896,0.29656982684991645,DE,medium
C00616,33,43340.925683700654,employed,719.2797023333023,0.3913656417569122,FR,medium
C00617,34,22246.316055465642,employed,666.3226120526323,0.15200597937365626,DE,medium
C00618,22,61320.066897045195,employed,627.1958449923712,0.04908600940689077,IE,medium
C00619,27,61730.76592668642,unemployed,629.4749221569123,0.10353672317365978,IE,low
C00620,44,19854.979597609166,employed,691.8752105360599,0.4050901691801015,NL,low
C00621,47,,employed,712.9018640148878,0.5119952145531452,IE,low
C00622,28,67447.24494099585,self-employed,590.5753644997508,0.2235575566653987,NL,low
C00623,43,59862.11548583153,employed,667.991421960367,0.24574952492203467,IE,low
C00624,54,65271.6111589893,self-employed,498.4071953696318,0.4716325432033441,FR,low
C00625,32,22510.34894009427,employed,682.360530301989,0.24888625608095186,FR,low
C00626,38,58951.84325492011,student,727.4962378406123,0.19782481840688043,IT,low
C00627,40,45644.985051120624,employed,642.0343725957682,0.4174723761173137,FR,low
C00628,48,41861.40666678246,employed,813.9552136834886,0.42834197014506753,IT,medium
C00629,40,70281.66779781425,self-employed,592.7384473102438,0.23812508139924518,NL,low
C00630,62,83064.76472415883,employed,682.8301140548674,0.4206685241473747,NL,medium
C00631,38,89681.77114660753,employed,662.0623707733916,0.15760071002460285,NL,low
C00632,44,79610.965301624,employed,656.7755912696405,0.26306733192164733,IT,medium
C00633,41,49695.58218576614,employed,655.6255822236106,0.312271155989643,DE,medium
C00634,29,59407.1234235532,self-employed,673.7826124607767,0.13914469171536084,IT,low
C00635,59,68103.28030746912,employed,734.5326169640234,0.16365797923531492,IT,high
C00636,32,54544.7369352887,employed,777.974371374529,0.1974446894410772,IT,low
C00637,36,54746.04794614243,employed,664.8154799506591,0.3722555781039603,IE,medium
C00638,65,69298.81576939982,student,731.8559179180739,0.4974735330923746,IT,medium
C00639,74,50755.06443345542,employed,607.4551104061238,0.4980788861094433,ES,low
C00640,58,36684.97433615311,self-employed,727.8083471235511,0.4392773961663823,NL,medium
C00641,73,43296.06561744697,student,602.5166950461868,0.18246416209246843,NL,low
C00642,69,65312.11793240859,employed,754.4341147592269,0.6103416705278478,IT,low
C00643,47,52062.85911519907,self-employed,846.2725519462456,0.03330114653309286,NL,low
C00644,64,59144.40951423509,employed,654.9891211863459,0.42341442313488503,ES,low
C00645,38,66071.66408624599,employed,485.2114337537925,0.3552294271740326,DE,low
C00646,46,44128.329279150195,self-employed,620.0580194739246,0.08205841559180524,FR,medium
C00647,50,67881.21143622593,student,766.0137610117229,0.2263912580739188,FR,low
C00648,75,59955.69467262628,employed,710.3522965360701,0.3004617890498678,NL,low
C00649,69,26068.92517485895,employed,685.4109150913524,0.10450554292507512,ES,medium
C00650,47,82288.40061491114,employed,747.7108051882968,0.2670623670894205,IT,low
C00651,57,41484.360381104765,employed,704.7251820183706,0.12391261290112833,NL,low
C00652,30,17242.997793111143,employed,764.8534653709931,0.3093804354425571,DE,medium
C00653,66,30054.08209868765,employed,740.3927414850529,0.33097418519258576,ES,high
C00654,51,30558.051625755237,employed,789.7794371244306,0.07206360464685989,DE,low
C00655,50,53095.6396918082,employed,694.4212788803129,0.2652048108976587,IE,low
C00656,64,46249.13938352902,self-employed,739.2312709225043,0.3805847423325389,IT,medium
C00657,56,44926.52867954755,self-employed,639.8155800069655,0.03766090644975453,FR,medium
C00658,23,65013.74127513206,self-employed,615.6802134521615,0.35254936039313367,FR,low
C00659,36,59137.38258504678,employed,804.9549465143558,0.39284734110502445,DE,low
C00660,29,58637.00528353001,employed,682.7287834584604,0.5838960185889733,NL,low
C00661,62,60606.397603902544,employed,731.0002064007151,0.33506187920380587,DE,medium
C00662,21,64938.828028047006,employed,675.146681181734,0.12536048512680317,IE,high
C00663,30,9000.0,employed,616.905716624563,0.30937705508842406,DE,medium
C00664,54,44346.796702446314,employed,665.9005971917569,0.32431401270518995,ES,low
C00665,59,9000.0,self-employed,782.7515094569526,0.4306222038762163,ES,medium
C00666,48,52757.25846275371,employed,710.5296860909127,0.5240361177445652,FR,medium
C00667,69,51902.70758328875,self-employed,524.6592009021024,0.29718512568638095,IT,low
C00668,73,73956.17777058328,employed,647.3499545607554,0.2518277253232712,DE,medium
C00669,26,76940.32224714354,self-employed,811.1480910017864,0.2944794753644992,IE,low
C00670,75,56258.276013299714,employed,647.4686573283036,0.2307748499147053,IT,low
C00671,55,41492.41737466511,employed,517.3607472777971,0.3283816313620901,ES,medium
C00672,56,62188.383363460496,employed,820.2300086046486,0.12221048712112326,IE,low
C00673,24,40913.72961618942,unemployed,720.956185804649,0.4171124717760069,NL,high
C00674,55,51970.75431968967,employed,659.2589455773503,0.3551981678054918,FR,low
C00675,61,72708.86265617612,employed,634.5437456412703,0.3069014769693261,DE,low
C00676,53,40286.80173422211,employed,753.7528582429223,0.1303431425212387,IE,low
C00677,23,68919.25142409252,self-employed,620.5573611814522,0.11193089742723296,NL,low
C00678,49,,employed,759.157026810311,0.4727359077507479,IT,low
C00679,74,31949.37184025275,employed,709.4600134293889,0.5851886565365287,FR,medium
C00680,61,72451.77669256541,employed,685.0639178899627,0.34246820542566486,IE,low
C00681,27,66669.8932528016,unemployed,676.9322140375189,0.6329179890453899,IE,low
C00682,75,54140.44363482581,employed,650.6526209894374,0.4454898032572474,FR,medium
C00683,75,35991.2073814193,employed,750.7424898571599,0.1422105013817791,NL,low
C00684,28,33956.67360991303,unemployed,594.0418877676495,0.3074699501764624,IT,medium
C00685,66,40709.08588503653,employed,532.0021395999229,0.2217818388413558,FR,low
C00686,42,63394.48372913116,employed,715.3840900771829,0.35275663927762096,DE,low
C00687,54,31931.871484570645,employed,716.7615429015061,0.2830235806802244,FR,medium
C00688,45,61187.757221017266,employed,704.3797745059649,0.38184331618271433,ES,medium
C00689,65,25923.133893553757,employed,698.4337263086792,0.404079842347011,DE,medium
C00690,77,47714.55972678417,employed,638.7156889763211,0.1769616319568212,NL,low
C00691,65,54302.60284605418,self-employed,729.573581759613,0.2697962273137146,IE,low
C00692,73,103347.73304623725,self-employed,661.2642336061276,0.31843563647368534,DE,medium
C00693,74,23076.371234072285,employed,625.0566880131554,0.3720664088506807,DE,medium
C00694,24,82912.3058962928,employed,639.4249123950572,0.4897065610836715,NL,medium
C00695,33,55146.69069373288,employed,830.6924552996182,0.12950294465047613,DE,low
C00696,61,60634.610278335225,unemployed,522.7319612722745,0.15700201480127762,DE,medium
C00697,53,54485.30618115229,employed,705.9826245522555,0.150611142419431,FR,low
C00698,21,61339.263182099894,employed,527.3129449348552,0.46672712358902363,DE,low
C00699,24,48772.61280839763,employed,656.1248662575161,0.37857322087399076,IT,low
C00700,49,82535.05381060662,employed,629.4425462173566,0.1591069886090493,DE,low
C00701,55,42414.10597128083,employed,494.02767967225,0.2778595171636229,ES,medium
C00702,28,75776.9260157642,self-employed,696.9010824155686,0.06789886878642197,IT,low
C00703,29,38468.29047552652,employed,633.83687890024,0.08879165462621309,ES,low
C00704,26,50734.71122557297,student,492.865079909978,0.11959158282269584,ES,medium
C00705,52,29488.786401905396,employed,733.8445834434887,0.4436904738635401,NL,medium
C00706,19,61555.49812729792,self-employed,782.6705065950927,0.4018204302676042,IE,low
C00707,52,82347.6450954572,student,787.1901960683189,0.1660097367330305,DE,high
C00708,47,50375.52022376206,unemployed,694.4344281334206,0.18868469738602564,DE,low
C00709,46,47865.400327217896,employed,668.7767673633234,0.1188818195448541,IE,medium
C00710,59,28593.043775573537,employed,773.9088429134554,0.13010722149009782,DE,low
